geography,metric,week_num,race_var,mean,se,moe_95,moe_95_lb,moe_95_ub,geo_type,sigdiff
CA,inc_loss,wk1_2,asian,0.48955809525671135,0.02831342314800847,0.055494309370096605,0.43406378588661476,0.5450524046268079,state,0
CA,inc_loss,wk1_2,black,0.5626119614369112,0.05938162185739902,0.11638797884050209,0.44622398259640905,0.6789999402774133,state,0
CA,inc_loss,wk1_2,hispanic,0.6361719020207278,0.025912636154669523,0.050788766863152264,0.5853831351575756,0.6869606688838801,state,1
CA,inc_loss,wk1_2,other,0.6084095117061431,0.04958800716699616,0.09719249404731248,0.5112170176588307,0.7056020057534556,state,0
CA,inc_loss,wk1_2,white,0.4588776474992345,0.016940582252176626,0.033203541214266184,0.4256741062849683,0.49208118871350065,state,1
CO,inc_loss,wk1_2,asian,0.5025255690334535,0.1216168104676349,0.2383689485165644,0.26415662051688904,0.7408945175500179,state,0
CO,inc_loss,wk1_2,black,0.6742676152165514,0.06952725555178865,0.13627342088150576,0.5379941943350457,0.8105410360980572,state,1
CO,inc_loss,wk1_2,hispanic,0.5606129379062543,0.061635319264111525,0.12080522575765859,0.4398077121485957,0.681418163663913,state,0
CO,inc_loss,wk1_2,other,0.6007286639137911,0.09498671699292281,0.1861739653061287,0.41455469860766236,0.7869026292199198,state,0
CO,inc_loss,wk1_2,white,0.4314846595224237,0.02145210280631338,0.04204612150037423,0.3894385380220495,0.47353078102279794,state,0
CT,inc_loss,wk1_2,asian,0.5847786804708521,0.09225715901735758,0.18082403167402086,0.4039546487968313,0.765602712144873,state,0
CT,inc_loss,wk1_2,black,0.3766313409223458,0.10326266000081905,0.20239481360160533,0.17423652732074046,0.5790261545239511,state,0
CT,inc_loss,wk1_2,hispanic,0.6413943969914891,0.06406482132066896,0.12556704978851116,0.515827347202978,0.7669614467800003,state,1
CT,inc_loss,wk1_2,other,0.8167489389424665,0.06460629122367842,0.1266283307984097,0.6901206081440567,0.9433772697408762,state,1
CT,inc_loss,wk1_2,white,0.4269847660074422,0.026042600896376382,0.051043497756897704,0.37594126825054447,0.4780282637643399,state,0
DC,inc_loss,wk1_2,asian,0.17714006609621774,0.07995824574442661,0.15671816165907615,0.02042190443714159,0.3338582277552939,state,1
DC,inc_loss,wk1_2,black,0.5003369482273214,0.038285143133132395,0.07503888054093949,0.42529806768638195,0.5753758287682609,state,1
DC,inc_loss,wk1_2,hispanic,0.6098957333117174,0.06915039540092745,0.13553477498581779,0.47436095832589964,0.7454305082975352,state,1
DC,inc_loss,wk1_2,other,0.3000010647177335,0.09981260893669351,0.19563271351591927,0.10436835120181426,0.4956337782336528,state,0
DC,inc_loss,wk1_2,white,0.20246146154661546,0.025560085845188058,0.050097768256568594,0.15236369329004687,0.25255922980318407,state,1
DE,inc_loss,wk1_2,asian,0.45391794144865294,0.12914049884322645,0.25311537773272386,0.20080256371592908,0.7070333191813768,state,0
DE,inc_loss,wk1_2,black,0.5366298952657651,0.05080126079685713,0.09957047116183997,0.4370594241039251,0.636200366427605,state,0
DE,inc_loss,wk1_2,hispanic,0.5233335186785111,0.07510689611056537,0.14720951637670812,0.376124002301803,0.6705430350552192,state,0
DE,inc_loss,wk1_2,other,0.6408607789073587,0.10710510431728641,0.20992600446188137,0.43093477444547734,0.8507867833692401,state,0
DE,inc_loss,wk1_2,white,0.41118116158519036,0.021765631681342452,0.042660638095431205,0.36852052348975917,0.45384179968062155,state,0
FL,inc_loss,wk1_2,asian,0.4236033577191934,0.07308483873049729,0.14324628391177469,0.2803570738074187,0.5668496416309681,state,0
FL,inc_loss,wk1_2,black,0.5272745943960403,0.06333823290323094,0.12414293649033264,0.40313165790570765,0.651417530886373,state,0
FL,inc_loss,wk1_2,hispanic,0.587879032938198,0.032495787456607306,0.06369174341495032,0.5241872895232477,0.6515707763531483,state,1
FL,inc_loss,wk1_2,other,0.36498991420790133,0.12039599750150526,0.2359761551029503,0.12901375910495103,0.6009660693108516,state,0
FL,inc_loss,wk1_2,white,0.423216808110745,0.01956463276451336,0.038346680218446186,0.38487012789229885,0.4615634883291912,state,1
GA,inc_loss,wk1_2,asian,0.5420090514575582,0.07717913407977131,0.15127110279635178,0.39073794866120637,0.69328015425391,state,0
GA,inc_loss,wk1_2,black,0.5566985004526992,0.04856967228497457,0.09519655767855016,0.461501942774149,0.6518950581312494,state,0
GA,inc_loss,wk1_2,hispanic,0.5405465435611432,0.07407486480145672,0.1451867350108552,0.39535980855028796,0.6857332785719984,state,0
GA,inc_loss,wk1_2,other,0.5148635312606589,0.08454827298296956,0.16571461504662033,0.34914891621403854,0.6805781463072792,state,0
GA,inc_loss,wk1_2,white,0.414472755610167,0.023981429131236076,0.04700360109722271,0.36746915451294426,0.46147635670738973,state,0
HI,inc_loss,wk1_2,asian,0.570980262848583,0.027808728597214127,0.05450510805053969,0.5164751547980434,0.6254853708991227,state,0
HI,inc_loss,wk1_2,black,0.4494338611764019,0.18241507871309154,0.3575335542776594,0.09190030689874246,0.8069674154540614,state,0
HI,inc_loss,wk1_2,hispanic,0.67155155686894,0.05676023390095454,0.1112500584458709,0.5603014984230691,0.7828016153148109,state,0
HI,inc_loss,wk1_2,other,0.6209279971939777,0.0699480948877833,0.13709826598005526,0.4838297312139225,0.758026263174033,state,0
HI,inc_loss,wk1_2,white,0.4826239173164836,0.04018812205078763,0.07876871921954376,0.4038551980969398,0.5613926365360273,state,0
IA,inc_loss,wk1_2,asian,0.521937843959302,0.12297495658688108,0.24103091491028691,0.28090692904901504,0.7629687588695889,state,0
IA,inc_loss,wk1_2,black,0.49420353153200886,0.1139938288798244,0.22342790460445583,0.270775626927553,0.7176314361364646,state,0
IA,inc_loss,wk1_2,hispanic,0.48568648824824173,0.10955310321734779,0.21472408230600168,0.2709624059422401,0.7004105705542434,state,0
IA,inc_loss,wk1_2,other,0.3550307932020394,0.12323873080901963,0.24154791238567846,0.11348288081636093,0.5965787055877179,state,0
IA,inc_loss,wk1_2,white,0.3581509215993095,0.021542767679913543,0.04222382465263055,0.315927096946679,0.40037474625194003,state,0
ID,inc_loss,wk1_2,asian,0.2930269697692009,0.1097887030018147,0.21518585788355682,0.07784111188564408,0.5082128276527578,state,0
ID,inc_loss,wk1_2,black,0.06796909616569011,0.07390566484344539,0.14485510309315297,-0.07688600692746286,0.21282419925884308,state,1
ID,inc_loss,wk1_2,hispanic,0.478573807724008,0.06362029424336031,0.12469577671698621,0.35387803100702175,0.6032695844409942,state,0
ID,inc_loss,wk1_2,other,0.24545735605684285,0.07068427370080588,0.13854117645357952,0.10691617960326333,0.3839985325104224,state,0
ID,inc_loss,wk1_2,white,0.3705023034835331,0.016284170469436997,0.03191697412009651,0.33858532936343655,0.4024192776036296,state,0
IL,inc_loss,wk1_2,asian,0.41708470777704765,0.06451862091698488,0.12645649699729036,0.2906282107797573,0.543541204774338,state,0
IL,inc_loss,wk1_2,black,0.5029745267850645,0.06447194127833736,0.12636500490554123,0.37660952187952323,0.6293395316906057,state,0
IL,inc_loss,wk1_2,hispanic,0.6103237030083887,0.05454074667111446,0.10689986347538433,0.5034238395330044,0.717223566483773,state,1
IL,inc_loss,wk1_2,other,0.3993089538952001,0.15488391711981073,0.303572477554829,0.09573647634037108,0.7028814314500291,state,0
IL,inc_loss,wk1_2,white,0.4133536438093737,0.020220045586506714,0.03963128934955316,0.37372235445982055,0.4529849331589269,state,0
IN,inc_loss,wk1_2,asian,0.47059865639084686,0.18743033554906247,0.3673634576761624,0.10323519871468445,0.8379621140670093,state,0
IN,inc_loss,wk1_2,black,0.6153127659479128,0.06334731393445764,0.12416073531153697,0.49115203063637586,0.7394735012594498,state,1
IN,inc_loss,wk1_2,hispanic,0.5762525939322074,0.10308609610477042,0.20204874836535,0.3742038455668574,0.7783013422975574,state,0
IN,inc_loss,wk1_2,other,0.6809014671468543,0.1069508859935112,0.20962373654728195,0.47127773059957234,0.8905252036941362,state,1
IN,inc_loss,wk1_2,white,0.4100150289307535,0.024728977055752187,0.048468795029274286,0.3615462339014792,0.45848382396002774,state,0
KS,inc_loss,wk1_2,asian,0.37163659998256077,0.16948235812378692,0.33218542192262235,0.03945117805993842,0.7038220219051832,state,0
KS,inc_loss,wk1_2,black,0.4864613023523805,0.08969171293958547,0.17579575736158753,0.31066554499079296,0.6622570597139681,state,0
KS,inc_loss,wk1_2,hispanic,0.30476142917496174,0.06717395683118985,0.13166095538913208,0.17310047378582966,0.4364223845640938,state,0
KS,inc_loss,wk1_2,other,0.5821247105463897,0.11744423972198473,0.23019070985509008,0.35193400069129965,0.8123154204014797,state,0
KS,inc_loss,wk1_2,white,0.342427735024886,0.022307337425576158,0.043722381354129265,0.29870535367075673,0.38615011637901525,state,0
KY,inc_loss,wk1_2,asian,0.8021951607966891,0.0880983310199792,0.17267272879915924,0.6295224319975299,0.9748678895958482,state,1
KY,inc_loss,wk1_2,black,0.5667556837442426,0.0871196801933328,0.17075457317893228,0.3960011105653103,0.7375102569231748,state,0
KY,inc_loss,wk1_2,hispanic,0.4713890069302866,0.09856793105210762,0.19319314486213093,0.2781958620681557,0.6645821517924175,state,0
KY,inc_loss,wk1_2,other,0.6466262049792229,0.11149876545523053,0.21853758029225184,0.428088624686971,0.8651637852714746,state,0
KY,inc_loss,wk1_2,white,0.4532401806724246,0.02147560322180265,0.04209218231473319,0.41114799835769145,0.49533236298715777,state,0
LA,inc_loss,wk1_2,asian,0.531452151038448,0.14585311805289788,0.28587211138367985,0.24558003965476816,0.8173242624221279,state,0
LA,inc_loss,wk1_2,black,0.6668660561117314,0.05737532387267024,0.11245563479043368,0.5544104213212978,0.7793216909021651,state,1
LA,inc_loss,wk1_2,hispanic,0.6768785170584319,0.07869577364598668,0.15424371634613387,0.5226348007122981,0.8311222334045658,state,0
LA,inc_loss,wk1_2,other,0.4337175270024825,0.11247999779452734,0.22046079567727359,0.21325673132520892,0.6541783226797561,state,0
LA,inc_loss,wk1_2,white,0.46588762706469045,0.03387122923992756,0.06638760931025801,0.39950001775443245,0.5322752363749484,state,0
MA,inc_loss,wk1_2,asian,0.2961055639960999,0.05450495521944035,0.10682971223010308,0.18927585176599682,0.40293527622620295,state,1
MA,inc_loss,wk1_2,black,0.5280225533059207,0.058376205997512955,0.11441736375512539,0.41360518955079534,0.6424399170610461,state,0
MA,inc_loss,wk1_2,hispanic,0.5709504515877177,0.05421925146376441,0.10626973286897824,0.4646807187187395,0.677220184456696,state,0
MA,inc_loss,wk1_2,other,0.7176587034374385,0.07894939400767394,0.1547408122550409,0.5629178911823977,0.8723995156924794,state,1
MA,inc_loss,wk1_2,white,0.4664147995455265,0.016030342999167745,0.031419472278368776,0.4349953272671577,0.4978342718238953,state,0
MD,inc_loss,wk1_2,asian,0.47944458478266094,0.059499458201487325,0.11661893807491515,0.3628256467077458,0.5960635228575761,state,0
MD,inc_loss,wk1_2,black,0.4676721629742369,0.04040219732134113,0.07918830674982862,0.3884838562244083,0.5468604697240655,state,0
MD,inc_loss,wk1_2,hispanic,0.5521894740121082,0.06244111964377651,0.12238459450180195,0.4298048795103062,0.6745740685139101,state,0
MD,inc_loss,wk1_2,other,0.5906847118640125,0.09003989751829167,0.17647819913585167,0.41420651272816084,0.7671629109998641,state,0
MD,inc_loss,wk1_2,white,0.3828372598172583,0.020618807464448257,0.04041286263031858,0.34242439718693973,0.42325012244757687,state,0
ME,inc_loss,wk1_2,asian,0.6592687535180732,0.1486555995346216,0.2913649750878583,0.36790377843021493,0.9506337286059315,state,0
ME,inc_loss,wk1_2,black,0.42690982644099446,0.19796990861713148,0.3880210208895777,0.03888880555141677,0.8149308473305721,state,0
ME,inc_loss,wk1_2,hispanic,0.3328869065995621,0.13865375313667158,0.2717613561478763,0.06112555045168583,0.6046482627474383,state,0
ME,inc_loss,wk1_2,other,0.4974239730269839,0.15443908784752475,0.3027006121811485,0.19472336084583536,0.8001245852081325,state,0
ME,inc_loss,wk1_2,white,0.42130759101824544,0.02053629770854192,0.04025114350874216,0.3810564475095033,0.4615587345269876,state,0
MI,inc_loss,wk1_2,asian,0.4619392205974336,0.14013334795598026,0.2746613619937213,0.18727785860371227,0.7366005825911549,state,0
MI,inc_loss,wk1_2,black,0.6529502179987752,0.04441011965081065,0.08704383451558888,0.5659063834831863,0.739994052514364,state,1
MI,inc_loss,wk1_2,hispanic,0.760800078097524,0.07155586674909736,0.14024949882823082,0.6205505792692932,0.9010495769257548,state,1
MI,inc_loss,wk1_2,other,0.6885914574419846,0.07137939667722394,0.1399036174873589,0.5486878399546257,0.8284950749293435,state,0
MI,inc_loss,wk1_2,white,0.5189109209022443,0.018646057511323276,0.03654627272219362,0.4823646481800507,0.5554571936244379,state,0
MN,inc_loss,wk1_2,asian,0.43805962115368474,0.09547881760510307,0.187138482506002,0.25092113864768273,0.6251981036596868,state,0
MN,inc_loss,wk1_2,black,0.39165624497375473,0.09156042256619701,0.17945842822974614,0.2121978167440086,0.5711146732035008,state,0
MN,inc_loss,wk1_2,hispanic,0.3379401342633205,0.11939539067103883,0.23401496571523608,0.1039251685480844,0.5719550999785565,state,0
MN,inc_loss,wk1_2,other,0.6368998406059131,0.10739029477844526,0.2104849777657527,0.4264148628401604,0.8473848183716658,state,1
MN,inc_loss,wk1_2,white,0.397296926969979,0.014892456628433937,0.029189214991730515,0.3681077119782485,0.4264861419617095,state,0
MO,inc_loss,wk1_2,asian,0.7575438524086678,0.07880557720410428,0.15445893132004437,0.6030849210886234,0.9120027837287122,state,1
MO,inc_loss,wk1_2,black,0.44434431214709685,0.056750620796950146,0.11123121676202229,0.33311309538507455,0.5555755289091191,state,0
MO,inc_loss,wk1_2,hispanic,0.617730244722533,0.11356943324489409,0.2225960891599924,0.3951341555625406,0.8403263338825254,state,0
MO,inc_loss,wk1_2,other,0.33110445691218315,0.08829206287292782,0.17305244323093852,0.15805201368124464,0.5041569001431216,state,0
MO,inc_loss,wk1_2,white,0.41693108191864825,0.025562317181177477,0.050102141675107854,0.3668289402435404,0.4670332235937561,state,0
MS,inc_loss,wk1_2,asian,0.3198433469782129,0.17796015883268604,0.3488019113120646,-0.028958564333851744,0.6686452582902775,state,0
MS,inc_loss,wk1_2,black,0.4863342514222323,0.04913518834028309,0.09630496914695486,0.39002928227527744,0.5826392205691872,state,0
MS,inc_loss,wk1_2,hispanic,0.5123395159471763,0.12028547532819352,0.2357595316432593,0.276579984303917,0.7480990475904357,state,0
MS,inc_loss,wk1_2,other,0.4147181246967762,0.10932279194613924,0.2142726722144329,0.2004454524823433,0.6289907969112092,state,0
MS,inc_loss,wk1_2,white,0.43586161208276814,0.028272963641539393,0.055415008737417205,0.3804466033453509,0.49127662082018536,state,0
MT,inc_loss,wk1_2,asian,0.4487756252844991,0.2058985418237459,0.40356114197454196,0.04521448330995714,0.8523367672590411,state,0
MT,inc_loss,wk1_2,black,0.3858738102015565,0.21360111847286228,0.41865819220681005,-0.032784382005253576,0.8045320024083665,state,0
MT,inc_loss,wk1_2,hispanic,0.4012395324332843,0.09455624983043533,0.18533024966765324,0.21590928276563107,0.5865697821009376,state,0
MT,inc_loss,wk1_2,other,0.5200173586845195,0.07195742853888226,0.14103655993620923,0.37898079874831025,0.6610539186207287,state,0
MT,inc_loss,wk1_2,white,0.3870053379784982,0.024737629357742215,0.04848575354117474,0.33851958443732344,0.4354910915196729,state,0
NC,inc_loss,wk1_2,asian,0.6397233981377322,0.13529924770982843,0.2651865255112637,0.37453687262646845,0.9049099236489959,state,0
NC,inc_loss,wk1_2,black,0.41937786047412995,0.04659054765679049,0.09131747340730936,0.3280603870668206,0.5106953338814393,state,0
NC,inc_loss,wk1_2,hispanic,0.5945056808412911,0.07237549153139525,0.1418559634015347,0.45264971743975635,0.7363616442428258,state,1
NC,inc_loss,wk1_2,other,0.3232074391411881,0.0820293332635678,0.1607774931965929,0.1624299459445952,0.483984932337781,state,0
NC,inc_loss,wk1_2,white,0.414060084129765,0.02361031454345352,0.046276216505168895,0.36778386762459614,0.4603363006349339,state,0
ND,inc_loss,wk1_2,asian,0.3765475783477044,0.10801580329703721,0.21171097446219292,0.1648366038855115,0.5882585528098974,state,0
ND,inc_loss,wk1_2,black,0.8734684267789864,0.08453867741555877,0.1656958077344952,0.7077726190444912,1.0391642345134815,state,1
ND,inc_loss,wk1_2,hispanic,0.5849607668100264,0.11334196094491014,0.22215024345202386,0.36281052335800257,0.8071110102620502,state,0
ND,inc_loss,wk1_2,other,0.4959872666719758,0.1135018348762771,0.22246359635750312,0.27352367031447267,0.7184508630294789,state,0
ND,inc_loss,wk1_2,white,0.40956205872530355,0.029580563126621707,0.05797790372817854,0.35158415499712503,0.46753996245348206,state,0
NE,inc_loss,wk1_2,asian,0.2744969187442214,0.10248616770288553,0.20087288869765563,0.07362403004656576,0.475369807441877,state,0
NE,inc_loss,wk1_2,black,0.34013935268242207,0.11509308084272375,0.22558243845173856,0.11455691423068351,0.5657217911341607,state,0
NE,inc_loss,wk1_2,hispanic,0.49628289885999527,0.09788378447646151,0.19185221757386456,0.3044306812861307,0.6881351164338598,state,0
NE,inc_loss,wk1_2,other,0.8251880419304353,0.0758415984472433,0.14864953295659686,0.6765385089738384,0.9738375748870322,state,1
NE,inc_loss,wk1_2,white,0.37186549348153985,0.020021841053617435,0.03924280846509017,0.3326226850164497,0.41110830194663,state,0
NH,inc_loss,wk1_2,asian,0.30757073448538164,0.16701436164712605,0.32734814882836705,-0.01977741434298541,0.6349188833137487,state,0
NH,inc_loss,wk1_2,black,0.6459377283835562,0.26019565431667196,0.509983482460677,0.1359542459228792,1.1559212108442334,state,0
NH,inc_loss,wk1_2,hispanic,0.3926970345276635,0.08802673208706877,0.17253239489065478,0.22016463963700875,0.5652294294183183,state,0
NH,inc_loss,wk1_2,other,0.22515819479557572,0.09566707783426347,0.1875074725551564,0.03765072224041932,0.4126656673507321,state,1
NH,inc_loss,wk1_2,white,0.460535868541703,0.023893603554225887,0.04683146296628274,0.4137044055754202,0.5073673315079857,state,0
NJ,inc_loss,wk1_2,asian,0.361840816826908,0.05194484275518822,0.10181189180016892,0.2600289250267391,0.4636527086270769,state,1
NJ,inc_loss,wk1_2,black,0.7111988001772899,0.05401427909715732,0.10586798703042835,0.6053308131468615,0.8170667872077182,state,1
NJ,inc_loss,wk1_2,hispanic,0.6673140159113188,0.05334313915182858,0.10455255273758401,0.5627614631737348,0.7718665686489028,state,1
NJ,inc_loss,wk1_2,other,0.8031480655490475,0.07120742178618653,0.13956654670092558,0.6635815188481219,0.9427146122499731,state,1
NJ,inc_loss,wk1_2,white,0.5091333629348052,0.026101282271191836,0.051158513251535996,0.4579748496832692,0.5602918761863411,state,0
NM,inc_loss,wk1_2,asian,0.09724280254642431,0.05147220911151583,0.10088552985857102,-0.0036427273121467096,0.19812833240499533,state,1
NM,inc_loss,wk1_2,black,0.4985417696183594,0.16570729263063805,0.32478629355605054,0.17375547606230884,0.82332806317441,state,0
NM,inc_loss,wk1_2,hispanic,0.48020598036777973,0.045833823568711136,0.08983429419467383,0.3903716861731059,0.5700402745624535,state,0
NM,inc_loss,wk1_2,other,0.4775765684799409,0.0607711674076077,0.11911148811891109,0.3584650803610298,0.5966880565988519,state,0
NM,inc_loss,wk1_2,white,0.433981877384299,0.030159709467840776,0.05911303055696792,0.37486884682733107,0.4930949079412669,state,0
NV,inc_loss,wk1_2,asian,0.5846020797834844,0.06745884876801318,0.13221934358530585,0.4523827361981786,0.7168214233687903,state,0
NV,inc_loss,wk1_2,black,0.5967132407136916,0.07353923270322155,0.14413689609831423,0.4525763446153773,0.7408501368120058,state,0
NV,inc_loss,wk1_2,hispanic,0.7400797749905715,0.02813094650501194,0.055136655149823396,0.6849431198407482,0.7952164301403949,state,1
NV,inc_loss,wk1_2,other,0.4909496367041565,0.0839561678806689,0.16455408904611105,0.32639554765804546,0.6555037257502675,state,0
NV,inc_loss,wk1_2,white,0.5057035333624658,0.024377581948999055,0.047780060620038145,0.4579234727424276,0.5534835939825039,state,1
NY,inc_loss,wk1_2,asian,0.5270394529181147,0.06767337485669044,0.13263981471911326,0.3943996381990015,0.659679267637228,state,0
NY,inc_loss,wk1_2,black,0.5214425637303405,0.062031893469168306,0.12158251119956988,0.3998600525307706,0.6430250749299103,state,0
NY,inc_loss,wk1_2,hispanic,0.6687120632981272,0.04926131211384581,0.09655217174313778,0.5721598915549894,0.765264235041265,state,1
NY,inc_loss,wk1_2,other,0.6677146353894453,0.08996554847956412,0.17633247501994567,0.49138216036949967,0.844047110409391,state,0
NY,inc_loss,wk1_2,white,0.46437794056081977,0.02084715162395265,0.040860417182947195,0.4235175233778726,0.5052383577437669,state,0
OH,inc_loss,wk1_2,asian,0.378380366528583,0.16082113922414673,0.31520943287932757,0.06317093364925541,0.6935897994079105,state,0
OH,inc_loss,wk1_2,black,0.6436996234255323,0.066800361769726,0.13092870906866294,0.5127709143568694,0.7746283324941953,state,1
OH,inc_loss,wk1_2,hispanic,0.477423901727391,0.12442855149963053,0.24387996093927583,0.2335439407881152,0.7213038626666668,state,0
OH,inc_loss,wk1_2,other,0.5244639036159514,0.13502222843369258,0.26464356773003744,0.25982033588591397,0.7891074713459889,state,0
OH,inc_loss,wk1_2,white,0.40609481805702136,0.022381669411125907,0.043868072045806776,0.3622267460112146,0.44996289010282814,state,0
OK,inc_loss,wk1_2,asian,0.4815711269264232,0.14664830814717345,0.28743068396845994,0.19414044295796323,0.7690018108948831,state,0
OK,inc_loss,wk1_2,black,0.531622627140605,0.08120626761051367,0.15916428451660677,0.37245834262399824,0.6907869116572118,state,0
OK,inc_loss,wk1_2,hispanic,0.40518948366097757,0.07443237662513771,0.1458874581852699,0.2593020254757077,0.5510769418462474,state,0
OK,inc_loss,wk1_2,other,0.4520756051194256,0.05833570359568221,0.11433797904753712,0.3377376260718885,0.5664135841669627,state,0
OK,inc_loss,wk1_2,white,0.42934688746065897,0.02812659090399588,0.05512811817183193,0.374218769288827,0.4844750056324909,state,0
OR,inc_loss,wk1_2,asian,0.6248039350198388,0.07519212689524894,0.14737656871468793,0.4774273663051508,0.7721805037345267,state,0
OR,inc_loss,wk1_2,black,0.47895926671651395,0.13262583665832098,0.25994663985030914,0.21901262686620482,0.7389059065668231,state,0
OR,inc_loss,wk1_2,hispanic,0.6649694098108692,0.05881076537909476,0.11526910014302572,0.5497003096678434,0.7802385099538949,state,1
OR,inc_loss,wk1_2,other,0.5584992720314402,0.08003699087727999,0.15687250211946877,0.40162676991197144,0.715371774150909,state,0
OR,inc_loss,wk1_2,white,0.4520187221870592,0.01930071967072078,0.037829410554612725,0.41418931163244643,0.48984813274167194,state,0
PA,inc_loss,wk1_2,asian,0.5026278195453728,0.07970025220759169,0.15621249432687973,0.3464153252184931,0.6588403138722525,state,0
PA,inc_loss,wk1_2,black,0.5773802252500502,0.05822985474041915,0.11413051529122152,0.46324970995882864,0.6915107405412717,state,0
PA,inc_loss,wk1_2,hispanic,0.611084794455425,0.05956726828907284,0.11675184584658277,0.4943329486088422,0.7278366403020078,state,1
PA,inc_loss,wk1_2,other,0.5753365153361417,0.10245003225748475,0.20080206322467012,0.3745344521114716,0.7761385785608118,state,0
PA,inc_loss,wk1_2,white,0.45906393155282255,0.024322412407991368,0.04767192831966308,0.41139200323315944,0.5067358598724856,state,0
RI,inc_loss,wk1_2,asian,0.3360607181903452,0.13855502222804836,0.2715678435669748,0.06449287462337044,0.60762856175732,state,0
RI,inc_loss,wk1_2,black,0.26287185336013086,0.07795318543795433,0.15278824345839048,0.11008360990174038,0.41566009681852134,state,1
RI,inc_loss,wk1_2,hispanic,0.5944093664303233,0.06132642089543717,0.12019978495505684,0.47420958147526643,0.7146091513853801,state,0
RI,inc_loss,wk1_2,other,0.5675048652954316,0.12905053549246748,0.2529390495652363,0.3145658157301954,0.8204439148606679,state,0
RI,inc_loss,wk1_2,white,0.4544466472764163,0.03424458552846994,0.06711938763580108,0.3873272596406152,0.5215660349122174,state,0
SC,inc_loss,wk1_2,asian,0.6264401537678556,0.11705158682581551,0.2294211101785984,0.39701904358925716,0.855861263946454,state,0
SC,inc_loss,wk1_2,black,0.6212740878421258,0.05288841030885069,0.10366128420534736,0.5176128036367784,0.7249353720474732,state,1
SC,inc_loss,wk1_2,hispanic,0.6393639220628807,0.09023729989889677,0.17686510780183767,0.46249881426104306,0.8162290298647183,state,0
SC,inc_loss,wk1_2,other,0.38533608676068937,0.12714046883876404,0.2491953189239775,0.13614076783671186,0.6345314056846669,state,0
SC,inc_loss,wk1_2,white,0.3857835279119395,0.025715641505652132,0.05040265735107818,0.3353808705608613,0.43618618526301767,state,1
SD,inc_loss,wk1_2,asian,0.1660417514030013,0.13328604037927383,0.2612406391433767,-0.09519888774037541,0.42728239054637795,state,0
SD,inc_loss,wk1_2,black,0.43027182049166374,0.21436398580489027,0.42015341217758495,0.010118408314078786,0.8504252326692487,state,0
SD,inc_loss,wk1_2,hispanic,0.29795680621239096,0.14477714389752183,0.2837632020391428,0.014193604173248164,0.5817200082515337,state,0
SD,inc_loss,wk1_2,other,0.5370325077966782,0.09709424474115602,0.1903047196926658,0.3467277881040124,0.727337227489344,state,0
SD,inc_loss,wk1_2,white,0.37698223291273425,0.02896088237578863,0.05676332945654571,0.32021890345618853,0.43374556236927997,state,0
TN,inc_loss,wk1_2,asian,0.18233456553201965,0.11718275601641212,0.22967820179216775,-0.04734363626014809,0.4120127673241874,state,1
TN,inc_loss,wk1_2,black,0.5481316231349652,0.05810376334630722,0.11388337615876215,0.43424824697620307,0.6620149992937274,state,0
TN,inc_loss,wk1_2,hispanic,0.5671634429347603,0.214412330737293,0.42024816824509426,0.14691527468966603,0.9874116111798545,state,0
TN,inc_loss,wk1_2,other,0.5453416785504555,0.1292707692813153,0.253370707791378,0.29197097075907746,0.7987123863418335,state,0
TN,inc_loss,wk1_2,white,0.42977250988865767,0.024249888227020774,0.04752978092496072,0.38224272896369693,0.4773022908136184,state,0
TX,inc_loss,wk1_2,asian,0.5830319176134473,0.052004806372489255,0.10192942049007894,0.4811024971233684,0.6849613381035262,state,1
TX,inc_loss,wk1_2,black,0.5014552094798335,0.04124842059108913,0.0808469043585347,0.42060830512129876,0.5823021138383682,state,0
TX,inc_loss,wk1_2,hispanic,0.47988966170030417,0.0310110455160973,0.06078164921155071,0.41910801248875346,0.5406713109118548,state,0
TX,inc_loss,wk1_2,other,0.481950535557801,0.07212068927387898,0.1413565509768028,0.3405939845809982,0.6233070865346038,state,0
TX,inc_loss,wk1_2,white,0.43298104630411954,0.017294432760815763,0.0338970882111989,0.39908395809292063,0.46687813451531845,state,0
UT,inc_loss,wk1_2,asian,0.5548272970538388,0.1315833257054911,0.2579033183827626,0.2969239786710762,0.8127306154366014,state,0
UT,inc_loss,wk1_2,black,0.4051089354863141,0.17314840473966506,0.3393708732897435,0.06573806219657058,0.7444798087760576,state,0
UT,inc_loss,wk1_2,hispanic,0.4553286940132128,0.059216290774792985,0.11606392991859425,0.33926476409461853,0.571392623931807,state,0
UT,inc_loss,wk1_2,other,0.5413792108292982,0.07255720892187388,0.1422121294868728,0.3991670813424254,0.683591340316171,state,0
UT,inc_loss,wk1_2,white,0.40709681082193355,0.018039231950249715,0.03535689462248944,0.37173991619944413,0.442453705444423,state,0
VA,inc_loss,wk1_2,asian,0.45633486384902017,0.061979214882580104,0.12147926116985701,0.33485560267916314,0.5778141250188772,state,0
VA,inc_loss,wk1_2,black,0.47257797947995367,0.04906553600429987,0.09616845056842775,0.3764095289115259,0.5687464300483814,state,0
VA,inc_loss,wk1_2,hispanic,0.639629707532169,0.06318814448133811,0.1238487631834227,0.5157809443487462,0.7634784707155917,state,1
VA,inc_loss,wk1_2,other,0.42506819566024906,0.07645072202113176,0.14984341516141825,0.2752247804988308,0.5749116108216673,state,0
