geography,metric,week_num,race_var,mean,se,moe_95,moe_95_lb,moe_95_ub,geo_type,sigdiff
CA,uninsured,wk1,white,0.04931979414140647,0.0108695896245438,0.021304395664105847,0.028015398477300623,0.07062418980551231,state,1
CO,uninsured,wk1,asian,0.04873420420141796,0.039681699132898,0.07777613030048007,-0.02904192609906211,0.12651033450189803,state,0
CO,uninsured,wk1,black,0.40926678890786067,0.11961592598902565,0.23444721493849027,0.1748195739693704,0.6437140038463509,state,1
CO,uninsured,wk1,hispanic,0.10779607879219584,0.03193363779762499,0.06258993008334497,0.04520614870885087,0.1703860088755408,state,0
CO,uninsured,wk1,other,0.30971726977526387,0.10765282215581595,0.21099953142539926,0.09871773834986461,0.5207168012006631,state,0
CO,uninsured,wk1,white,0.09268379442420754,0.017780367943923896,0.03484952117009083,0.05783427325411671,0.12753331559429837,state,0
CT,uninsured,wk1,asian,0.035635505054933785,0.03791437727847091,0.07431217946580299,-0.0386766744108692,0.10994768452073678,state,0
CT,uninsured,wk1,black,0.10467488484231918,0.06894534001316466,0.13513286642580272,-0.030457981583483534,0.2398077512681219,state,0
CT,uninsured,wk1,hispanic,0.15258134498646514,0.05349671881663601,0.10485356888060657,0.04772777610585857,0.25743491386707174,state,0
CT,uninsured,wk1,other,0.060054824367097893,0.047237545946922886,0.09258559005596885,-0.032530765688870956,0.15264041442306675,state,0
CT,uninsured,wk1,white,0.04672090538359788,0.02481237087743499,0.04863224691977258,-0.0019113415361746988,0.09535315230337046,state,0
DC,uninsured,wk1,asian,0.025831255551160216,0.024625970167262968,0.048266901527835415,-0.0224356459766752,0.07409815707899563,state,0
DC,uninsured,wk1,black,0.11844580135164202,0.0294225196137212,0.05766813844289355,0.060777662908748475,0.17611393979453557,state,0
DC,uninsured,wk1,hispanic,0.1527540906978972,0.08619821318680736,0.1689484978461424,-0.016194407148245216,0.3217025885440396,state,0
DC,uninsured,wk1,other,0.027234736634028162,0.03678908359539575,0.07210660384697566,-0.0448718672129475,0.09934134048100382,state,0
DC,uninsured,wk1,white,0.03760620565314246,0.02374072427889608,0.04653181958663632,-0.008925613933493858,0.08413802523977879,state,0
DE,uninsured,wk1,asian,0.06439087262898639,0.06516835328339925,0.12772997243546252,-0.06333909980647613,0.19212084506444893,state,0
DE,uninsured,wk1,black,0.03634470878503577,0.015389930144485255,0.0301642630831911,0.006180445701844669,0.06650897186822687,state,1
DE,uninsured,wk1,hispanic,0.25556625898385105,0.07948981507234314,0.15580003754179256,0.09976622144205849,0.4113662965256436,state,0
DE,uninsured,wk1,other,0.09302271949284885,0.07059902513858238,0.13837408927162145,-0.045351369778772604,0.2313968087644703,state,0
DE,uninsured,wk1,white,0.10112566109310783,0.02063535776313592,0.0404453012157464,0.06068035987736143,0.14157096230885424,state,0
FL,uninsured,wk1,asian,0.16717141440012362,0.08294734054182237,0.16257678746197185,0.004594626938151769,0.32974820186209547,state,0
FL,uninsured,wk1,black,0.1760084000883382,0.04417716062581444,0.0865872348265963,0.0894211652617419,0.26259563491493454,state,0
FL,uninsured,wk1,hispanic,0.1462745408229221,0.02240466756267539,0.04391314842284376,0.10236139240007834,0.19018768924576585,state,0
FL,uninsured,wk1,other,0.061352553404617406,0.04074581423518298,0.07986179590095864,-0.018509242496341234,0.14121434930557605,state,1
FL,uninsured,wk1,white,0.15018273989077202,0.023137603423680663,0.0453497027104141,0.10483303718035791,0.19553244260118613,state,0
GA,uninsured,wk1,asian,0.21063204889502968,0.07846611147033397,0.15379357848185457,0.05683847041317511,0.3644256273768842,state,0
GA,uninsured,wk1,black,0.18281575030051433,0.03179109888066983,0.06231055380611287,0.12050519649440147,0.2451263041066272,state,0
GA,uninsured,wk1,hispanic,0.2911901957824095,0.09295147863591281,0.1821848981263891,0.1090052976560204,0.4733750939087986,state,0
GA,uninsured,wk1,other,0.4259632539416797,0.09244927310367448,0.181200575283202,0.24476267865847773,0.6071638292248818,state,1
GA,uninsured,wk1,white,0.17311477194005442,0.0230041427441851,0.045088119778602796,0.12802665216145162,0.21820289171865723,state,0
HI,uninsured,wk1,asian,0.045464904694124945,0.021199975009229516,0.04155195101808985,0.003912953676035093,0.08701685571221479,state,0
HI,uninsured,wk1,black,0,0,0,0,0,state,1
HI,uninsured,wk1,hispanic,0.06485078274745261,0.03711012879814179,0.0727358524443579,-0.007885069696905292,0.13758663519181052,state,0
HI,uninsured,wk1,other,0.07101521861881367,0.03935938731961203,0.07714439914643957,-0.006129180527625899,0.14815961776525324,state,0
HI,uninsured,wk1,white,0.06361561682905897,0.02068223427669103,0.04053717918231441,0.02307843764674456,0.1041527960113734,state,0
IA,uninsured,wk1,asian,0.04185281169360263,0.030413872832884138,0.05961119075245291,-0.017758379058850277,0.10146400244605554,state,0
IA,uninsured,wk1,black,0.23373788650095137,0.1474462699994792,0.28899468919897925,-0.05525680269802788,0.5227325756999306,state,0
IA,uninsured,wk1,hispanic,0.14559484297238498,0.08793252649528996,0.17234775193076832,-0.026752908958383337,0.3179425949031533,state,0
IA,uninsured,wk1,other,0.13983866679206294,0.12745817786546654,0.2498180286163144,-0.10997936182425147,0.38965669540837733,state,0
IA,uninsured,wk1,white,0.04509053216596402,0.009349501837503766,0.01832502360150738,0.02676550856445664,0.0634155557674714,state,0
ID,uninsured,wk1,asian,0.34198033543617795,0.14609403871688145,0.28634431588508763,0.05563601955109032,0.6283246513212656,state,0
ID,uninsured,wk1,black,0,0,0,0,0,state,1
ID,uninsured,wk1,hispanic,0.14909661963108403,0.0511660251726669,0.10028540933842713,0.048811210292656906,0.24938202896951117,state,0
ID,uninsured,wk1,other,0.04257498131027958,0.030716341676043604,0.060204029685045464,-0.017629048374765886,0.10277901099532505,state,1
ID,uninsured,wk1,white,0.11775465600007849,0.016955803904302246,0.0332333756524324,0.08452128034764608,0.1509880316525109,state,0
IL,uninsured,wk1,asian,0.11025544431276814,0.05206496594509619,0.10204733325238853,0.008208111060379608,0.21230277756515667,state,0
IL,uninsured,wk1,black,0.2694539173318355,0.06708071761037249,0.13147820651633008,0.13797571081550541,0.40093212384816557,state,0
IL,uninsured,wk1,hispanic,0.2998664076858276,0.07601449763769132,0.14898841536987498,0.15087799231595264,0.44885482305570257,state,0
IL,uninsured,wk1,other,0.15094953566079852,0.0912816005855235,0.17891193714762604,-0.02796240148682752,0.3298614728084246,state,0
IL,uninsured,wk1,white,0.08292426351371551,0.021980062587277024,0.04308092267106296,0.03984334084265255,0.12600518618477846,state,1
IN,uninsured,wk1,asian,0.09410592564907581,0.10488785544626504,0.20558019667467947,-0.11147427102560366,0.2996861223237553,state,0
IN,uninsured,wk1,black,0.15671567888640295,0.05770921837853618,0.11311006802193091,0.04360561086447204,0.26982574690833383,state,0
IN,uninsured,wk1,hispanic,0.1400543599185457,0.08189807034136341,0.16052021786907228,-0.020465857950526578,0.300574577787618,state,0
IN,uninsured,wk1,other,0.025819388798903085,0.01887296503800112,0.0369910114744822,-0.011171622675579116,0.06281040027338529,state,1
IN,uninsured,wk1,white,0.12092346952703976,0.020035216477120154,0.039269024295155504,0.08165444523188425,0.16019249382219528,state,0
KS,uninsured,wk1,asian,0,0,0,0,0,state,1
KS,uninsured,wk1,black,0.1544653112890671,0.06583990530262765,0.1290462143931502,0.0254190968959169,0.28351152568221727,state,0
KS,uninsured,wk1,hispanic,0.3259075018208407,0.0843535515494843,0.16533296103698925,0.16057454078385147,0.49124046285782996,state,0
KS,uninsured,wk1,other,0.1497384049122931,0.08698426894790505,0.1704891671378939,-0.020750762225600794,0.320227572050187,state,0
KS,uninsured,wk1,white,0.14737212748727085,0.025294141711709038,0.049576517754949714,0.09779560973232114,0.19694864524222055,state,0
KY,uninsured,wk1,asian,0.3283047880345937,0.19274271672241647,0.3777757247759363,-0.04947093674134262,0.70608051281053,state,0
KY,uninsured,wk1,black,0.25703938209883664,0.14201506549002907,0.27834952836045695,-0.02131014626162031,0.5353889104592936,state,0
KY,uninsured,wk1,hispanic,0.13990136357532715,0.09574730497483405,0.18766471775067473,-0.04776335417534758,0.32756608132600185,state,0
KY,uninsured,wk1,other,0.10647793676747677,0.09493278474561316,0.1860682581014018,-0.07959032133392502,0.29254619486887856,state,0
KY,uninsured,wk1,white,0.08404352001234532,0.015626592567538376,0.030628121432375217,0.0534153985799701,0.11467164144472053,state,0
LA,uninsured,wk1,asian,0.2618412305225609,0.20286173043378788,0.39760899165022423,-0.1357677611276633,0.6594502221727851,state,0
LA,uninsured,wk1,black,0.11183092141260986,0.03533131631356862,0.06924937997459449,0.042581541438015375,0.18108030138720435,state,0
LA,uninsured,wk1,hispanic,0.17890580672850412,0.10859167407121907,0.21283968117958937,-0.033933874451085255,0.3917454879080935,state,0
LA,uninsured,wk1,other,0,0,0,0,0,state,1
LA,uninsured,wk1,white,0.1197055933661735,0.027187359374753403,0.05328722437451667,0.06641836899165682,0.17299281774069017,state,0
MA,uninsured,wk1,asian,0.010414939233047548,0.01111871958792564,0.021792690392334252,-0.011377751159286704,0.0322076296253818,state,1
MA,uninsured,wk1,black,0.18506228661505453,0.0746329982520562,0.14628067657403016,0.03878161004102437,0.3313429631890847,state,0
MA,uninsured,wk1,hispanic,0.08694244700227424,0.03094402122079791,0.0606502815927639,0.02629216540951034,0.14759272859503814,state,0
MA,uninsured,wk1,other,0.29647990984809525,0.17682821682388236,0.34658330497480944,-0.05010339512671419,0.6430632148229047,state,0
MA,uninsured,wk1,white,0.04655057103839012,0.011156519135328558,0.021866777505243972,0.02468379353314615,0.0684173485436341,state,0
MD,uninsured,wk1,asian,0.021292881129688024,0.01994345121683096,0.03908916438498868,-0.01779628325530066,0.060382045514676706,state,1
MD,uninsured,wk1,black,0.13963511454886193,0.026310948324459016,0.05156945871593967,0.08806565583292227,0.19120457326480161,state,1
MD,uninsured,wk1,hispanic,0.06067254359095128,0.045271890975193435,0.08873290631137913,-0.028060362720427848,0.1494054499023304,state,0
MD,uninsured,wk1,other,0.013064553808567851,0.01445697071504885,0.028335662601495743,-0.015271108792927892,0.0414002164100636,state,1
MD,uninsured,wk1,white,0.03149615423497889,0.008399217355920273,0.016462466017603733,0.015033688217375156,0.04795862025258262,state,1
ME,uninsured,wk1,asian,0,0,0,0,0,state,1
ME,uninsured,wk1,black,0.6157513008416261,0.309879761936931,0.6073643333963847,0.008386967445241367,1.223115634238011,state,0
ME,uninsured,wk1,hispanic,0.09166774925101819,0.08462930949672798,0.16587344661358683,-0.07420569736256864,0.257541195864605,state,0
ME,uninsured,wk1,other,0.18933238806632688,0.12355382213250232,0.24216549137970456,-0.05283310331337768,0.43149787944603146,state,0
ME,uninsured,wk1,white,0.13774562103298807,0.02150625256920003,0.04215225503563206,0.09559336599735602,0.17989787606862012,state,0
MI,uninsured,wk1,asian,0.07294546085256665,0.04138543684488133,0.0811154562159674,-0.008169995363400753,0.15406091706853403,state,0
MI,uninsured,wk1,black,0.07733037944196543,0.035201959156692976,0.06899583994711823,0.008334539494847193,0.14632621938908366,state,0
MI,uninsured,wk1,hispanic,0.17076883677926877,0.0760856526026815,0.14912787910125574,0.021640957678013023,0.3198967158805245,state,0
MI,uninsured,wk1,other,0.10065822358185755,0.056646956227594726,0.11102803420608566,-0.010369810624228107,0.2116862577879432,state,0
MI,uninsured,wk1,white,0.09066030188428685,0.015315749122613145,0.030018868280321763,0.06064143360396509,0.1206791701646086,state,0
MN,uninsured,wk1,asian,0.060979572212806074,0.03536589681541912,0.06931715775822148,-0.008337585545415402,0.13029672997102754,state,0
MN,uninsured,wk1,black,0.08307812195092693,0.05095707258302465,0.09987586226272831,-0.016797740311801382,0.18295398421365522,state,0
MN,uninsured,wk1,hispanic,0.18095826872791704,0.08730017236510833,0.17110833783561233,0.009849930892304709,0.3520666065635294,state,0
MN,uninsured,wk1,other,0.0024584967449427,0.0027608315238855556,0.005411229786815689,-0.002952733041872989,0.00786972653175839,state,1
MN,uninsured,wk1,white,0.07312381897682968,0.017555553541316188,0.034408884940979725,0.038714934035849954,0.1075327039178094,state,0
MO,uninsured,wk1,asian,0.11716027600938314,0.06368246649668065,0.12481763433349406,-0.007657358324110922,0.2419779103428772,state,0
MO,uninsured,wk1,black,0.10658651324332086,0.044017252368487796,0.08627381464223607,0.020312698601084783,0.19286032788555693,state,0
MO,uninsured,wk1,hispanic,0.42809228799077625,0.15326824782207082,0.3004057657312588,0.12768652225951743,0.7284980537220351,state,0
MO,uninsured,wk1,other,0.10617105665205132,0.053677495018414956,0.10520789023609331,9.631664159580056e-4,0.21137894688814463,state,0
MO,uninsured,wk1,white,0.18185753089516618,0.021194051042866296,0.04154034004401794,0.14031719085114824,0.22339787093918412,state,0
MS,uninsured,wk1,asian,0,0,0,0,0,state,1
MS,uninsured,wk1,black,0.26322756560113236,0.057372294174846176,0.1124496965826985,0.15077786901843387,0.37567726218383085,state,0
MS,uninsured,wk1,hispanic,0.15740849664912643,0.07197342539949156,0.14106791378300346,0.01634058286612297,0.2984764104321299,state,0
MS,uninsured,wk1,other,0.038849803906429246,0.04186682941867892,0.08205898566061068,-0.04320918175418143,0.12090878956703993,state,1
MS,uninsured,wk1,white,0.18060130144372272,0.03691649393923325,0.07235632812089716,0.10824497332282555,0.25295762956461987,state,0
MT,uninsured,wk1,asian,0.1260681238252652,0.13767231184923862,0.26983773122450766,-0.14376960739924247,0.3959058550497728,state,0
MT,uninsured,wk1,black,0,0,0,0,0,state,1
MT,uninsured,wk1,hispanic,0.05637192551181541,0.03642283116413069,0.07138874908169615,-0.015016823569880738,0.12776067459351156,state,0
MT,uninsured,wk1,other,0.0932944159154446,0.07598530199171594,0.14893119190376322,-0.05563677598831862,0.24222560781920782,state,0
MT,uninsured,wk1,white,0.09960245318892502,0.019842827561842823,0.038891942021211934,0.06071051116771309,0.13849439521013696,state,0
NC,uninsured,wk1,asian,0.0869737895407209,0.07012073749789272,0.13743664549586973,-0.050462855955148836,0.22441043503659064,state,0
NC,uninsured,wk1,black,0.0928489551817991,0.026814011220600377,0.05255546199237674,0.04029349318942236,0.14540441717417585,state,0
NC,uninsured,wk1,hispanic,0.23219126383146846,0.08359334759045754,0.16384296127729678,0.06834830255417168,0.39603422510876524,state,0
NC,uninsured,wk1,other,0.18124130654099632,0.07105730672622985,0.1392723211834105,0.04196898535758581,0.32051362772440684,state,0
NC,uninsured,wk1,white,0.13832894245409616,0.023299820187192795,0.045667647566897875,0.09266129488719829,0.18399659002099403,state,0
ND,uninsured,wk1,asian,0,0,0,0,0,state,1
ND,uninsured,wk1,black,0.558004752126198,0.37052950129899553,0.7262378225460312,-0.16823307041983315,1.2842425746722292,state,0
ND,uninsured,wk1,hispanic,0.06407845942239423,0.05868728663984173,0.1150270818140898,-0.050948622391695564,0.17910554123648403,state,0
ND,uninsured,wk1,other,0.2060611809796926,0.12199768176704022,0.23911545626339883,-0.03305427528370625,0.4451766372430914,state,0
ND,uninsured,wk1,white,0.07334071840113718,0.012543901167173178,0.024586046287659428,0.048754672113477754,0.0979267646887966,state,0
NE,uninsured,wk1,asian,0.10626946723016828,0.07371388152337813,0.14447920778582113,-0.03820974055565285,0.2507486750159894,state,0
NE,uninsured,wk1,black,0.2841013596338761,0.11055693359420558,0.21669158984464293,0.06740976978923319,0.500792949478519,state,0
NE,uninsured,wk1,hispanic,0.12370828479172948,0.05072003719395875,0.09941127290015914,0.02429701189157034,0.22311955769188863,state,0
NE,uninsured,wk1,other,0.36096303899606896,0.16123975407770685,0.31602991799230545,0.04493312100376351,0.6769929569883744,state,0
NE,uninsured,wk1,white,0.1013759841548561,0.02081973481608615,0.04080668023952885,0.06056930391532725,0.14218266439438496,state,0
NH,uninsured,wk1,asian,0.10029304132389212,0.08349081407390978,0.16364199558486317,-0.06334895426097105,0.2639350369087553,state,0
NH,uninsured,wk1,black,0,0,0,0,0,state,1
NH,uninsured,wk1,hispanic,0.16902461644134742,0.11781135130004479,0.23091024854808778,-0.06188563210674036,0.3999348649894352,state,0
NH,uninsured,wk1,other,0.025556846508575145,0.027166867453538187,0.05324706020893485,-0.027690213700359703,0.07880390671750999,state,1
NH,uninsured,wk1,white,0.09409085994360383,0.015302309920698238,0.029992527444568547,0.0640983324990353,0.12408338738817237,state,0
NJ,uninsured,wk1,asian,0.029993162594052582,0.02105684583918507,0.04127141784480274,-0.011278255250750158,0.07126458043885532,state,1
NJ,uninsured,wk1,black,0.08582657990933094,0.0439439081188144,0.08613005991287623,-3.0348000354528393e-4,0.17195663982220716,state,0
NJ,uninsured,wk1,hispanic,0.18981641810357694,0.05140101131289809,0.10074598217328026,0.08907043593029668,0.2905624002768572,state,1
NJ,uninsured,wk1,other,0.113618664119806,0.09645650816829136,0.18905475600985105,-0.07543609189004505,0.30267342012965703,state,0
NJ,uninsured,wk1,white,0.04692558195828024,0.011193967983248142,0.02194017724716636,0.024985404711113882,0.0688657592054466,state,1
NM,uninsured,wk1,asian,0.04889572212752785,0.0519569005528975,0.1018355250836791,-0.05293980295615125,0.15073124721120695,state,0
NM,uninsured,wk1,black,0,0,0,0,0,state,1
NM,uninsured,wk1,hispanic,0.09662372891549015,0.03366897074919575,0.06599118266842366,0.03063254624706649,0.1626149115839138,state,0
NM,uninsured,wk1,other,0.1158557499541075,0.05116088304215792,0.10027533076262952,0.01558041919147797,0.21613108071673703,state,0
NM,uninsured,wk1,white,0.09763194691864363,0.021773867817752524,0.04267678092279495,0.05495516599584868,0.14030872784143858,state,0
NV,uninsured,wk1,asian,0.10563505765953857,0.06445018783811114,0.12632236816269785,-0.02068731050315928,0.2319574258222364,state,0
NV,uninsured,wk1,black,0.15870452444189878,0.07658302364387415,0.15010272634199334,0.008601798099905439,0.30880725078389215,state,0
NV,uninsured,wk1,hispanic,0.27944282177269425,0.1143514738788951,0.2241288888026344,0.05531393297005985,0.5035717105753287,state,0
NV,uninsured,wk1,other,0.08547361492090176,0.044534322228517886,0.08728727156789505,-0.001813656646993289,0.1727608864887968,state,0
NV,uninsured,wk1,white,0.08123789330609331,0.01832167875440874,0.035910490358641134,0.045327402947452175,0.11714838366473444,state,0
NY,uninsured,wk1,asian,0.12737801121750345,0.08293222821245268,0.16254716729640725,-0.03516915607890381,0.2899251785139107,state,0
NY,uninsured,wk1,black,0.21230723558358924,0.07008639028732302,0.13736932496315313,0.07493791062043612,0.34967656054674234,state,0
NY,uninsured,wk1,hispanic,0.10696726929223052,0.038503342378574286,0.0754665510620056,0.03150071823022492,0.1824338203542361,state,0
NY,uninsured,wk1,other,0.05550335071962147,0.035095060111732246,0.0687863178189952,-0.013282967099373731,0.12428966853861667,state,0
NY,uninsured,wk1,white,0.0535383949814169,0.01296119453924605,0.025403941296922257,0.028134453684494645,0.07894233627833916,state,1
OH,uninsured,wk1,asian,0,0,0,0,0,state,1
OH,uninsured,wk1,black,0.24861841447839877,0.08478041447091929,0.1661696123630018,0.08244880211539699,0.4147880268414006,state,0
OH,uninsured,wk1,hispanic,0.0782339327563256,0.07727684034931694,0.1514626070846612,-0.07322867432833559,0.2296965398409868,state,0
OH,uninsured,wk1,other,0.05292259780047846,0.04832311185082576,0.09471329922761848,-0.04179070142714002,0.14763589702809693,state,0
OH,uninsured,wk1,white,0.09241082284726602,0.01839534501237903,0.03605487622426289,0.05635594662300313,0.1284656990715289,state,0
OK,uninsured,wk1,asian,0.023819700557884817,0.030751515993845516,0.06027297134793721,-0.036453270790052394,0.08409267190582202,state,1
OK,uninsured,wk1,black,0.07462364493979955,0.036132625030534785,0.07081994505984818,0.0038036998799513694,0.14544358999964774,state,1
OK,uninsured,wk1,hispanic,0.6136338332221866,0.09821308087123098,0.19249763850761273,0.42113619471457386,0.8061314717297993,state,1
OK,uninsured,wk1,other,0.24494433688723913,0.06653227769339741,0.13040326427905893,0.1145410726081802,0.37534760116629806,state,0
OK,uninsured,wk1,white,0.16311132461412575,0.022948830311883665,0.04497970741129198,0.11813161720283377,0.20809103202541773,state,0
OR,uninsured,wk1,asian,0.02516208046712552,0.024408686901720204,0.0478410263273716,-0.022678945860246078,0.07300310679449712,state,1
OR,uninsured,wk1,black,0.01862669005070206,0.024571545874281835,0.048160229913592395,-0.029533539862890337,0.06678691996429445,state,1
OR,uninsured,wk1,hispanic,0.20957641130245624,0.07572582186823058,0.14842261086173195,0.0611538004407243,0.3579990221641882,state,0
OR,uninsured,wk1,other,0.05448703050311895,0.027679562535075468,0.054251942568747914,2.350879343710338e-4,0.10873897307186686,state,0
OR,uninsured,wk1,white,0.07505296523296973,0.01445437154606683,0.028330568230290985,0.046722397002678745,0.10338353346326071,state,0
PA,uninsured,wk1,asian,0.010952401047584525,0.011584974963880848,0.02270655092920646,-0.011754149881621935,0.03365895197679099,state,1
PA,uninsured,wk1,black,0.1363585175842396,0.04587151662387049,0.08990817258278616,0.04645034500145345,0.22626669016702577,state,0
PA,uninsured,wk1,hispanic,0.13113590314529364,0.06666678430492884,0.13066689723766053,4.690059076331021e-4,0.26180280038295417,state,0
PA,uninsured,wk1,other,0.12210957436749066,0.09826869355462305,0.19260663936706116,-0.0704970649995705,0.31471621373455183,state,0
PA,uninsured,wk1,white,0.07034369692179224,0.013264623362880187,0.025998661791245166,0.04434503513054707,0.0963423587130374,state,0
RI,uninsured,wk1,asian,0.0428482272215833,0.05610666166632315,0.10996905686599337,-0.06712082964441007,0.15281728408757667,state,0
RI,uninsured,wk1,black,0,0,0,0,0,state,1
RI,uninsured,wk1,hispanic,0.07275534913831726,0.03896871611544151,0.07637868358626536,-0.003623334447948101,0.14913403272458262,state,0
RI,uninsured,wk1,other,0.18812703533020775,0.1508776080566393,0.29572011179101304,-0.10759307646080529,0.4838471471212208,state,0
RI,uninsured,wk1,white,0.04811045893837257,0.017083829502213793,0.033484305824339033,0.014626153114033535,0.0815947647627116,state,0
SC,uninsured,wk1,asian,0.047252093186111066,0.051924010828564494,0.10177106122398641,-0.05451896803787534,0.14902315441009747,state,1
SC,uninsured,wk1,black,0.2315939900204709,0.06702110153792042,0.13136135901432403,0.10023263100614688,0.3629553490347949,state,0
SC,uninsured,wk1,hispanic,0.32768171738407065,0.17387721331262762,0.34079933809275015,-0.0131176207086795,0.6684810554768208,state,0
SC,uninsured,wk1,other,0.14674690623156383,0.11034603521625494,0.21627822902385968,-0.06953132279229585,0.3630251352554235,state,0
SC,uninsured,wk1,white,0.12395296363518786,0.020667155210956842,0.04050762421347541,0.08344533942171245,0.16446058784866327,state,0
SD,uninsured,wk1,asian,0,0,0,0,0,state,1
SD,uninsured,wk1,black,0.15324991860689827,0.1467028110874343,0.2875375097313712,-0.13428759112447294,0.44078742833826945,state,0
SD,uninsured,wk1,hispanic,0.10937409012286506,0.08483761709241654,0.1662817295011364,-0.05690763937827134,0.27565581962400143,state,0
SD,uninsured,wk1,other,0.3059753824365412,0.13496970699915448,0.26454062571834275,0.04143475671819846,0.5705160081548839,state,0
SD,uninsured,wk1,white,0.1340631259848141,0.03786830276316768,0.07422187341580866,0.05984125256900544,0.20828499940062276,state,0
TN,uninsured,wk1,asian,0.1805457236851207,0.17098787376131447,0.33513623257217634,-0.15459050888705564,0.5156819562572971,state,0
TN,uninsured,wk1,black,0.20938396917637092,0.06230506398308146,0.12211792540683965,0.08726604376953127,0.33150189458321055,state,0
TN,uninsured,wk1,hispanic,0.35098294347751063,0.16740538037277933,0.32811454553064745,0.022868397946863184,0.679097489008158,state,0
TN,uninsured,wk1,other,0.14898345792991058,0.07187395403464891,0.14087294990791185,0.008110508021998725,0.2898564078378224,state,0
TN,uninsured,wk1,white,0.15190299072401034,0.022215790252076612,0.043542948894070156,0.10836004182994019,0.1954459396180805,state,0
TX,uninsured,wk1,asian,0.17498834015069414,0.04150297003411092,0.08134582126685741,0.09364251888383673,0.25633416141755155,state,0
TX,uninsured,wk1,black,0.23093603167408766,0.042116918922423426,0.08254916108794991,0.14838687058613775,0.31348519276203757,state,0
TX,uninsured,wk1,hispanic,0.2934601101836543,0.03912400734309529,0.07668305439246677,0.21677705579118756,0.37014316457612106,state,0
TX,uninsured,wk1,other,0.3372462617990977,0.1009852142614618,0.19793101995246512,0.1393152418466326,0.5351772817515629,state,0
TX,uninsured,wk1,white,0.1892730579400688,0.02129748068439025,0.04174306214140489,0.1475299957986639,0.23101612008147368,state,0
UT,uninsured,wk1,asian,0.1628517887966017,0.13783493083286036,0.2701564644324063,-0.10730467563580462,0.43300825322900804,state,0
UT,uninsured,wk1,black,0.5096641662602923,0.20462882917401867,0.40107250518107657,0.10859166107921575,0.9107366714413689,state,0
UT,uninsured,wk1,hispanic,0.22366721878681461,0.08030993761103335,0.15740747771762537,0.06625974106918925,0.38107469650444,state,0
