metric,race_var,week_num,geography,mean,se,geo_type,moe_95,moe_95_lb,moe_95_ub,sigdiff
uninsured,black,wk6_7,"San Francisco-Oakland-Hayward, CA",0.07793301297257721,0.048843578562752,msa,0.09573341398299393,-0.017800401010416717,0.17366642695557113,0
uninsured,black,wk1_2,"Chicago-Naperville-Elgin, IL-IN-WI",0.16855977113071985,0.0417701021983936,msa,0.08186940030885145,0.0866903708218684,0.25042917143957133,0
uninsured,black,wk2_3,"Chicago-Naperville-Elgin, IL-IN-WI",0.13892489789649562,0.04180860938561199,msa,0.0819448743957995,0.056980023500696114,0.22086977229229512,0
uninsured,black,wk3_4,"Chicago-Naperville-Elgin, IL-IN-WI",0.16183142433221262,0.04654657405638435,msa,0.09123128515051332,0.0706001391816993,0.2530627094827259,0
uninsured,black,wk4_5,"Chicago-Naperville-Elgin, IL-IN-WI",0.1059077406038174,0.03308776565163363,msa,0.0648520206772019,0.0410557199266155,0.1707597612810193,0
uninsured,black,wk5_6,"Chicago-Naperville-Elgin, IL-IN-WI",0.05993404973166536,0.020606595428328767,msa,0.04038892703952438,0.01954512269214098,0.10032297677118975,0
uninsured,black,wk6_7,"Chicago-Naperville-Elgin, IL-IN-WI",0.03651282101910866,0.018831051058295026,msa,0.036908860074258254,-3.9603905514959403e-4,0.07342168109336691,1
uninsured,black,wk1_2,"Dallas-Fort Worth-Arlington, TX",0.24814132500205113,0.048219521537300816,msa,0.0945102622131096,0.15363106278894154,0.34265158721516076,0
uninsured,black,wk2_3,"Dallas-Fort Worth-Arlington, TX",0.23057134048518105,0.05760851627898726,msa,0.11291269190681504,0.11765864857836601,0.3434840323919961,0
uninsured,black,wk3_4,"Dallas-Fort Worth-Arlington, TX",0.3152652468564075,0.06795154302137787,msa,0.13318502432190063,0.18208022253450687,0.44845027117830816,0
uninsured,black,wk4_5,"Dallas-Fort Worth-Arlington, TX",0.24742029965676013,0.0632477800504447,msa,0.1239656488988716,0.12345465075788853,0.37138594855563173,0
uninsured,black,wk5_6,"Dallas-Fort Worth-Arlington, TX",0.17087020638552386,0.050309904470528174,msa,0.09860741276223522,0.07226279362328863,0.2694776191477591,0
uninsured,black,wk6_7,"Dallas-Fort Worth-Arlington, TX",0.27873689719063355,0.06746187754310803,msa,0.13222527998449174,0.1465116172061418,0.4109621771751253,0
uninsured,black,wk1_2,"Riverside-San Bernardino-Ontario, CA",0.18762918996634814,0.1376392621690286,msa,0.26977295385129607,-0.08214376388494793,0.4574021438176442,0
uninsured,black,wk2_3,"Riverside-San Bernardino-Ontario, CA",0.36713370289418096,0.19282814226848657,msa,0.3779431588462337,-0.010809455952052738,0.7450768617404147,0
uninsured,black,wk3_4,"Riverside-San Bernardino-Ontario, CA",0.22724760362890511,0.08178088794409048,msa,0.16029054037041734,0.06695706325848777,0.38753814399932246,0
uninsured,black,wk4_5,"Riverside-San Bernardino-Ontario, CA",0.09870388080608125,0.04435347725355311,msa,0.0869328154169641,0.011771065389117152,0.18563669622304535,0
uninsured,black,wk5_6,"Riverside-San Bernardino-Ontario, CA",0.10737021678713274,0.08093694276613488,msa,0.15863640782162436,-0.05126619103449162,0.2660066246087571,0
uninsured,black,wk6_7,"Riverside-San Bernardino-Ontario, CA",0.08476881595841851,0.056223906503506824,msa,0.11019885674687337,-0.025430040788454858,0.19496767270529186,0
uninsured,black,wk1_2,"Detroit-Warren-Dearborn, MI",0.0586497882854574,0.02737052826005887,msa,0.05364623538971538,0.005003552895742024,0.11229602367517277,0
uninsured,black,wk2_3,"Detroit-Warren-Dearborn, MI",0.03598764610251328,0.017007586867574722,msa,0.03333487026044645,0.002652775842066829,0.06932251636295973,1
uninsured,black,wk3_4,"Detroit-Warren-Dearborn, MI",0.03751553575969961,0.01614911104292665,msa,0.031652257644136234,0.005863278115563378,0.06916779340383584,1
uninsured,black,wk4_5,"Detroit-Warren-Dearborn, MI",0.12326824176752273,0.02869457309400426,msa,0.05624136326424835,0.06702687850327438,0.17950960503177107,0
uninsured,black,wk5_6,"Detroit-Warren-Dearborn, MI",0.137224456484132,0.028991994569750816,msa,0.0568243093567116,0.08040014712742041,0.1940487658408436,0
uninsured,black,wk6_7,"Detroit-Warren-Dearborn, MI",0.05000152199787495,0.01789331722825382,msa,0.03507090176737749,0.01493062023049746,0.08507242376525244,0
uninsured,black,wk1_2,"Houston-The Woodlands-Sugar Land, TX",0.3381513956280255,0.06689821775210225,msa,0.1311205067941204,0.20703088883390508,0.4692719024221459,0
uninsured,black,wk2_3,"Houston-The Woodlands-Sugar Land, TX",0.3052708571937779,0.07974777452513691,msa,0.15630563806926834,0.14896521912450955,0.4615764952630462,0
uninsured,black,wk3_4,"Houston-The Woodlands-Sugar Land, TX",0.2291984377946662,0.05010214210818293,msa,0.09820019853203854,0.13099823926262766,0.32739863632670474,0
uninsured,black,wk4_5,"Houston-The Woodlands-Sugar Land, TX",0.2106181598813029,0.04502118187574471,msa,0.08824151647645964,0.12237664340484325,0.29885967635776256,0
uninsured,black,wk5_6,"Houston-The Woodlands-Sugar Land, TX",0.18768613996740158,0.039134852988624916,msa,0.07670431185770483,0.11098182810969674,0.2643904518251064,1
uninsured,black,wk6_7,"Houston-The Woodlands-Sugar Land, TX",0.1726162759953151,0.04338451027824049,msa,0.08503364014535135,0.08758263584996374,0.25764991614066646,1
uninsured,black,wk1_2,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.127044220696129,0.026395621719273732,msa,0.051735418569776516,0.07530880212635249,0.1787796392659055,1
uninsured,black,wk2_3,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.11260138018996513,0.0261757708023828,msa,0.051304510772670286,0.06129686941729484,0.16390589096263541,1
uninsured,black,wk3_4,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.11445836858262008,0.027142396134294595,msa,0.05319909642321741,0.061259272159402675,0.1676574650058375,1
uninsured,black,wk4_5,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.11552523941416791,0.04303340066599677,msa,0.08434546530535367,0.031179774108814243,0.19987070471952156,0
uninsured,black,wk5_6,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.09557593447249856,0.026647500119094083,msa,0.0522291002334244,0.04334683423907416,0.14780503470592296,0
uninsured,black,wk6_7,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.07106024337257691,0.0156659632925849,msa,0.030705288053466402,0.04035495531911051,0.1017655314260433,0
uninsured,black,wk1_2,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.11891429518498087,0.02821306146759073,msa,0.05529760047647783,0.06361669470850304,0.1742118956614587,0
uninsured,black,wk2_3,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.2309898097195378,0.051120346951354007,msa,0.10019588002465385,0.13079392969488396,0.33118568974419166,1
uninsured,black,wk3_4,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.26086289590405876,0.059880492490231904,msa,0.11736576528085453,0.14349713062320424,0.3782286611849133,1
uninsured,black,wk4_5,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.1438744465851121,0.045571016834588314,msa,0.08931919299579309,0.054555253589318994,0.23319363958090517,0
uninsured,black,wk5_6,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.08758803103283053,0.030456090442342834,msa,0.05969393726699195,0.027894093765838575,0.14728196829982249,0
uninsured,black,wk6_7,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.103978733315477,0.041100094170929045,msa,0.08055618457502092,0.023422548740456073,0.18453491789049792,0
uninsured,black,wk1_2,"Seattle-Tacoma-Bellevue, WA",0.00606490264724687,0.005370298135233652,msa,0.010525784345057958,-0.0044608816978110874,0.01659068699230483,1
uninsured,black,wk2_3,"Seattle-Tacoma-Bellevue, WA",0.028597589414476102,0.030542494204714533,msa,0.059863288641240485,-0.03126569922676438,0.08846087805571659,0
uninsured,black,wk3_4,"Seattle-Tacoma-Bellevue, WA",0.12614781358689042,0.07600030086802242,msa,0.14896058970132395,-0.022812776114433525,0.2751084032882144,0
uninsured,black,wk4_5,"Seattle-Tacoma-Bellevue, WA",0.1471085675617774,0.07365614712190599,msa,0.14436604835893574,0.002742519202841659,0.2914746159207131,0
uninsured,black,wk5_6,"Seattle-Tacoma-Bellevue, WA",0.04904045701896582,0.024501283203530403,msa,0.04802251507891959,0.0010179419400462297,0.0970629720978854,0
uninsured,black,wk6_7,"Seattle-Tacoma-Bellevue, WA",0.007897746405732809,0.005151843588300229,msa,0.01009761343306845,-0.00219986702733564,0.01799535983880126,1
uninsured,black,wk1_2,"Miami-Fort Lauderdale-West Palm Beach, FL",0.2928277773251878,0.08043046962996815,msa,0.15764372047473757,0.1351840568504502,0.45047149779992535,0
uninsured,black,wk2_3,"Miami-Fort Lauderdale-West Palm Beach, FL",0.2830689539235381,0.08963504035770097,msa,0.1756846791010939,0.1073842748224442,0.458753633024632,0
uninsured,black,wk3_4,"Miami-Fort Lauderdale-West Palm Beach, FL",0.21642553161290434,0.07365067828834736,msa,0.14435532944516083,0.07207020216774351,0.36078086105806517,0
uninsured,black,wk4_5,"Miami-Fort Lauderdale-West Palm Beach, FL",0.20486885423763582,0.059917703780227545,msa,0.11743869940924599,0.087430154828389825,0.3223075536468818,0
uninsured,black,wk5_6,"Miami-Fort Lauderdale-West Palm Beach, FL",0.16769802444370138,0.04314118820981532,msa,0.08455672889123803,0.08314129555246336,0.2522547533349394,0
uninsured,black,wk6_7,"Miami-Fort Lauderdale-West Palm Beach, FL",0.11869394846442025,0.04210994587667282,msa,0.08253549391827873,0.036158454546141514,0.20122944238269896,0
uninsured,black,wk1_2,TN,0.1718297794927548,0.04659177037891201,state,0.09131986994266754,0.08050990955008726,0.26314964943542235,0
uninsured,black,wk2_3,TN,0.09865222059425875,0.03758653948632573,state,0.07366961739319844,0.024982603201060313,0.1723218379874572,0
uninsured,black,wk3_4,TN,0.129300255162906,0.028234725618443274,state,0.055340062212148815,0.07396019295075718,0.18464031737505482,0
uninsured,black,wk4_5,TN,0.26578543349499434,0.05329638436442588,state,0.10446091335427472,0.16132452014071963,0.37024634684926905,1
uninsured,black,wk5_6,TN,0.21416775225391713,0.05452312623956631,state,0.10686532742954996,0.10730242482436717,0.32103307968346706,0
uninsured,black,wk6_7,TN,0.10156240817406245,0.032891284888558574,state,0.0644669183815748,0.037095489792487654,0.16602932655563724,0
uninsured,black,wk1_2,AL,0.1028081481261233,0.03418433816908061,state,0.067001302811398,0.03580684531472529,0.1698094509375213,0
uninsured,black,wk2_3,AL,0.11048402520277477,0.033268279771497336,state,0.06520582835213477,0.045278196850639996,0.17568985355490954,0
uninsured,black,wk3_4,AL,0.16652074267273534,0.03971101679905804,state,0.07783359292615374,0.0886871497465816,0.24435433559888908,0
uninsured,black,wk4_5,AL,0.17800839631952722,0.04688519196586737,state,0.09189497625310004,0.08611342006642718,0.26990337257262725,0
uninsured,black,wk5_6,AL,0.18326803585269663,0.03816546293312134,state,0.07480430734891783,0.1084637285037788,0.25807234320161443,0
uninsured,black,wk6_7,AL,0.18821841851032733,0.03793999575988579,state,0.07436239168937615,0.11385602682095118,0.2625808101997035,0
uninsured,black,wk1_2,MI,0.07016094870512869,0.027568104657669415,state,0.054033485129032055,0.016127463576096637,0.12419443383416075,0
uninsured,black,wk2_3,MI,0.03784603864730926,0.015859617414946986,state,0.031084850133296094,0.006761188514013167,0.06893088878060535,1
uninsured,black,wk3_4,MI,0.04569075611549576,0.01624348972087714,state,0.03183723985291919,0.013853516262576568,0.07752799596841495,0
uninsured,black,wk4_5,MI,0.1574366368838574,0.028504577292213992,state,0.05586897149273942,0.10156766539111797,0.21330560837659682,1
uninsured,black,wk5_6,MI,0.15827734113546,0.027825512562737676,state,0.05453800462296585,0.10373933651249415,0.21281534575842584,0
uninsured,black,wk6_7,MI,0.048903546755730776,0.015030488983546994,state,0.029459758407752105,0.01944378834797867,0.07836330516348289,1
uninsured,black,wk1_2,AK,0.12122523534244611,0.08873514257300483,state,0.17392087944308945,-0.05269564410064334,0.29514611478553554,0
uninsured,black,wk2_3,AK,0.20543891710066284,0.11139902722751759,state,0.21834209336593446,-0.012903176265271626,0.42378101046659733,0
uninsured,black,wk3_4,AK,0.1466392454480718,0.07662200977008905,state,0.15017913914937453,-0.0035398937013027265,0.29681838459744636,0
uninsured,black,wk4_5,AK,0.08209461463901072,0.05991420851173688,state,0.11743184868300428,-0.03533723404399357,0.199526463322015,0
uninsured,black,wk5_6,AK,0.1009679432551766,0.09810847192764865,state,0.19229260497819137,-0.09132466172301476,0.293260548233368,0
uninsured,black,wk6_7,AK,0.3899687426775339,0.17804288553577616,state,0.3489640556501213,0.04100468702741261,0.7389327983276552,0
uninsured,black,wk1_2,MA,0.1424367233425201,0.04850023490904385,state,0.09506046042172595,0.047376262920794165,0.23749718376424606,0
uninsured,black,wk2_3,MA,0.09095921595293821,0.042015097148425246,state,0.08234959041091348,0.008609625542024726,0.1733088063638517,0
uninsured,black,wk3_4,MA,0.14855667077094045,0.05175647951998291,state,0.1014426998591665,0.04711397091177395,0.24999937063010697,0
uninsured,black,wk4_5,MA,0.18732995883083176,0.06102045812414719,state,0.1196000979233285,0.06772986090750326,0.30693005675416024,1
uninsured,black,wk5_6,MA,0.0983636844955654,0.040207509202622976,state,0.07880671803714104,0.019556966458424363,0.17717040253270644,0
uninsured,black,wk6_7,MA,0.09710318119341071,0.04304374875361566,state,0.0843657475570867,0.012737433636324014,0.18146892875049742,0
uninsured,black,wk1_2,FL,0.20797085554651393,0.05161931261443017,state,0.10117385272428313,0.1067970028222308,0.30914470827079704,0
uninsured,black,wk2_3,FL,0.2281325581640151,0.060131167940656524,state,0.11785708916368678,0.11027546900032831,0.3459896473277019,0
uninsured,black,wk3_4,FL,0.19750724377408527,0.04814346135530928,state,0.09436118425640619,0.10314605951767908,0.29186842803049146,0
uninsured,black,wk4_5,FL,0.2083641146091051,0.041250721603034377,state,0.08085141434194737,0.12751270026715772,0.28921552895105246,0
uninsured,black,wk5_6,FL,0.1787355879669473,0.0317525381779105,state,0.06223497482870458,0.11650061313824273,0.24097056279565188,0
uninsured,black,wk6_7,FL,0.09972296121897017,0.030923310034376664,state,0.06060968766737826,0.039113273551591915,0.16033264888634843,1
uninsured,black,wk1_2,NH,0,0,state,0,0,0,1
uninsured,black,wk2_3,NH,0.027107058276265913,0.03263609357778805,state,0.06396674341246458,-0.03685968513619867,0.0910738016887305,1
uninsured,black,wk3_4,NH,0.060981413468540864,0.04763403664621545,state,0.09336271182658228,-0.03238129835804141,0.15434412529512315,0
uninsured,black,wk4_5,NH,0.03582595948720713,0.0385272793358701,state,0.0755134674983054,-0.039687508011098264,0.11133942698551252,0
uninsured,black,wk5_6,NH,0,0,state,0,0,0,1
uninsured,black,wk6_7,NH,0.025615467731079134,0.030707288297565468,state,0.06018628506322832,-0.03457081733214919,0.08580175279430745,0
uninsured,black,wk1_2,WA,0.18038479014969183,0.13046784483634263,state,0.25571697587923153,-0.0753321857295397,0.43610176602892337,0
uninsured,black,wk2_3,WA,0.19259225670103,0.10392882392043946,state,0.20370049488406133,-0.011108238183031333,0.39629275158509136,0
uninsured,black,wk3_4,WA,0.13010762785486846,0.06987560104098464,state,0.1369561780403299,-0.006848550185461433,0.26706380589519835,0
uninsured,black,wk4_5,WA,0.12983197436788893,0.06163647649460075,state,0.12080749392941748,0.009024480438471455,0.25063946829730643,0
uninsured,black,wk5_6,WA,0.05658254401066247,0.022206538586660232,state,0.04352481562985405,0.013057728380808417,0.10010735964051652,0
uninsured,black,wk6_7,WA,0.005863527709864972,0.003807033888842472,state,0.007461786422131245,-0.0015982587122662728,0.013325314131996217,1
uninsured,black,wk1_2,AZ,0.10270603869595227,0.044369646530695556,state,0.08696450720016329,0.015741531495788982,0.18967054589611554,0
uninsured,black,wk2_3,AZ,0.17147294287636408,0.07935585785413032,state,0.15553748139409543,0.015935461482268654,0.3270104242704595,0
uninsured,black,wk3_4,AZ,0.17831826116400085,0.0769622835452002,state,0.15084607574859238,0.027472185415408468,0.3291643369125932,0
uninsured,black,wk4_5,AZ,0.20161988412774073,0.07237216832373321,state,0.1418494499145171,0.059770434213223644,0.3434693340422578,0
uninsured,black,wk5_6,AZ,0.1474257949709143,0.05731006041977124,state,0.11232771842275163,0.03509807654816266,0.2597535133936659,0
uninsured,black,wk6_7,AZ,0.15059747388178782,0.0759383315119117,state,0.14883912976334693,0.001758344118440891,0.29943660364513475,0
uninsured,black,wk1_2,AR,0.08119897250134411,0.031655622548840454,state,0.06204502019572729,0.019153952305616825,0.1432439926970714,0
uninsured,black,wk2_3,AR,0.157485085558567,0.05262104538445129,state,0.10313724895352452,0.05434783660504247,0.2606223345120915,0
uninsured,black,wk3_4,AR,0.15906844903306003,0.04515392333244379,state,0.08850168973158984,0.07056675930147019,0.24757013876464987,0
uninsured,black,wk4_5,AR,0.1022385853395618,0.027061374582506972,state,0.05304029418171367,0.049198291157848136,0.15527887952127548,0
uninsured,black,wk5_6,AR,0.0869152767719896,0.025419127199895763,state,0.0498214893117957,0.0370937874601939,0.1367367660837853,0
uninsured,black,wk6_7,AR,0.05025151237857984,0.022112640221162883,state,0.04334077483347925,0.00691073754510059,0.09359228721205909,1
uninsured,black,wk1_2,GA,0.18505841906101522,0.044576359117560735,state,0.08736966387041904,0.09768875519059618,0.2724280829314343,0
uninsured,black,wk2_3,GA,0.18355485293812016,0.046810027861518166,state,0.0917476546085756,0.09180719832954455,0.2753025075466958,0
uninsured,black,wk3_4,GA,0.17579326579973648,0.029008292147712954,state,0.05685625260951739,0.11893701319021908,0.23264951840925385,0
uninsured,black,wk4_5,GA,0.19851323263329576,0.037086719092939695,state,0.0726899694221618,0.12582326321113396,0.27120320205545756,0
uninsured,black,wk5_6,GA,0.18352196256348144,0.03351228082790131,state,0.06568407042268656,0.11783789214079488,0.249206032986168,0
uninsured,black,wk6_7,GA,0.22304789641525233,0.03598437287887227,state,0.07052937084258964,0.15251852557266268,0.29357726725784195,0
uninsured,black,wk1_2,CA,0.2048260867469011,0.06725397420501136,state,0.13181778944182226,0.07300829730507882,0.3366438761887234,0
uninsured,black,wk2_3,CA,0.3351911146285941,0.07520856720520652,state,0.14740879172220478,0.1877823229063893,0.48259990635079886,1
uninsured,black,wk3_4,CA,0.23497106093814316,0.03584854236814434,state,0.0702631430415629,0.16470791789658024,0.3052342039797061,1
uninsured,black,wk4_5,CA,0.1417398514161222,0.03249122744517746,state,0.06368280579254783,0.07805704562357436,0.20542265720867003,0
uninsured,black,wk5_6,CA,0.09680490948216987,0.027815316987666067,state,0.05451802129582549,0.04228688818634438,0.15132293077799536,0
uninsured,black,wk6_7,CA,0.05914230802425085,0.019434385385679556,state,0.03809139535593193,0.02105091266831892,0.09723370338018278,1
uninsured,black,wk1_2,TX,0.24226098100303392,0.03898600706121832,state,0.0764125738399879,0.16584840716304602,0.31867355484302184,0
uninsured,black,wk2_3,TX,0.22697322472399808,0.04475237734503543,state,0.08771465959626944,0.13925856512772866,0.3146878843202675,0
uninsured,black,wk3_4,TX,0.22443652044383566,0.042331160547000715,state,0.0829690746721214,0.14146744577171427,0.30740559511595705,0
uninsured,black,wk4_5,TX,0.22954413285795264,0.050427566503523244,state,0.09883803034690555,0.13070610251104708,0.3283821632048582,0
uninsured,black,wk5_6,TX,0.20409271229259057,0.027352036854105078,state,0.05360999223404595,0.15048272005854463,0.2577027045266365,1
uninsured,black,wk6_7,TX,0.22473514006708692,0.036213485822527,state,0.07097843221215293,0.153756707854934,0.29571357227923983,0
uninsured,black,wk1_2,CO,0.38419706063356296,0.11792869285934715,state,0.2311402380043204,0.15305682262924256,0.6153372986378833,1
uninsured,black,wk2_3,CO,0.29122818001960166,0.14737881910597958,state,0.28886248544772,0.0023656945718816824,0.5800906654673217,0
uninsured,black,wk3_4,CO,0.1832861427239602,0.08554672964701132,state,0.1676715901081422,0.015614552615818011,0.3509577328321024,0
uninsured,black,wk4_5,CO,0.046053630716898546,0.023926721006746646,state,0.04689637317322343,-8.427424563248812e-4,0.09295000389012198,1
uninsured,black,wk5_6,CO,0.0982631211676541,0.05623057249347373,state,0.11021192208720851,-0.011948800919554414,0.2084750432548626,0
uninsured,black,wk6_7,CO,0.08033387044506086,0.05585242885553699,state,0.1094707605568525,-0.02913689011179163,0.18980463100191336,0
uninsured,black,wk1_2,CT,0.0549525074012284,0.041440169403852284,state,0.08122273203155048,-0.026270224630322074,0.13617523943277887,0
uninsured,black,wk2_3,CT,0.014689650139080706,0.009428148283292135,state,0.018479170635252586,-0.0037895204961718807,0.033168820774333294,1
uninsured,black,wk3_4,CT,0.03469821126727269,0.019819157712081873,state,0.03884554911568047,-0.0041473378484077825,0.07354376038295315,0
uninsured,black,wk4_5,CT,0.07747225296504438,0.04510728239254713,state,0.08841027348939237,-0.010938020524347988,0.16588252645443674,0
uninsured,black,wk5_6,CT,0.07407259564296904,0.034680945965074685,state,0.06797465409154638,0.006097941551422667,0.14204724973451544,0
uninsured,black,wk6_7,CT,0.020141877943860517,0.012558506032773252,state,0.024614671824235573,-0.004472793880375057,0.04475654976809609,1
uninsured,black,wk1_2,NY,0.2259668227503423,0.05837601921605898,state,0.1144169976634756,0.1115498250868667,0.3403838204138179,1
uninsured,black,wk2_3,NY,0.13803120103699648,0.042197973227966805,state,0.08270802752681494,0.05532317351018154,0.22073922856381142,0
uninsured,black,wk3_4,NY,0.033223836347453316,0.015256056057796537,state,0.029901869873281212,0.0033219664741721035,0.06312570622073453,1
uninsured,black,wk4_5,NY,0.061142307147643134,0.0185052966878831,state,0.03627038150825087,0.024871925639392264,0.097412688655894,0
